sale_id,date,product,region,quantity,unit_price,customer_id,sales_rep_id,total_amount,year,month
375,2023-03-19,Tablet,North,11,99.99,2543,9,1099.8899999999999,2023,3
376,2023-03-26,Webcam,South,5,29.99,3908,10,149.95,2023,3
377,2023-01-30,Headphones,East,10,299.99,2272,15,2999.9,2023,1
378,2024-12-25,Laptop,East,18,29.99,2779,45,539.8199999999999,2024,12
379,2023-02-18,Tablet,South,7,299.99,2700,29,2099.9300000000003,2023,2
380,2023-05-25,Laptop,South,1,99.99,4930,25,99.99,2023,5
381,2023-03-10,Laptop,South,3,29.99,4492,21,89.97,2023,3
382,2023-02-27,Headphones,South,1,99.99,4903,17,99.99,2023,2
383,2024-11-27,Keyboard,West,17,99.99,3234,27,1699.83,2024,11
384,2024-07-27,Keyboard,East,15,499.99,1248,28,7499.85,2024,7
385,2024-04-23,Mouse,South,5,49.99,4198,23,249.95000000000002,2024,4
386,2024-03-20,Webcam,South,16,299.99,4159,39,4799.84,2024,3
387,2023-10-23,Laptop,West,12,199.99,4116,36,2399.88,2023,10
388,2024-11-08,Webcam,East,19,199.99,4983,3,3799.8100000000004,2024,11
389,2023-06-20,Mouse,North,14,29.99,2817,33,419.85999999999996,2023,6
390,2024-07-28,Mouse,East,3,99.99,2023,7,299.96999999999997,2024,7
391,2023-05-27,Mouse,North,19,49.99,3293,5,949.8100000000001,2023,5
392,2024-04-28,Mouse,West,1,299.99,3974,26,299.99,2024,4
393,2023-11-02,Monitor,South,1,29.99,4482,17,29.99,2023,11
394,2024-11-03,Headphones,West,10,99.99,4289,17,999.9,2024,11
395,2024-10-14,Headphones,East,3,499.99,4498,47,1499.97,2024,10
396,2024-08-31,Monitor,South,13,199.99,3062,3,2599.87,2024,8
397,2024-03-21,Laptop,East,6,199.99,4839,3,1199.94,2024,3
398,2023-08-09,Monitor,North,11,299.99,1825,34,3299.8900000000003,2023,8
399,2024-07-08,Laptop,East,6,299.99,3736,8,1799.94,2024,7
400,2024-01-13,Keyboard,West,3,299.99,4406,45,899.97,2024,1
401,2024-09-11,Headphones,West,16,29.99,3774,6,479.84,2024,9
402,2023-09-23,Phone,West,9,299.99,1536,37,2699.91,2023,9
403,2023-04-05,Tablet,South,8,999.99,1491,45,7999.92,2023,4
404,2023-09-19,Headphones,East,3,29.99,2859,22,89.97,2023,9
405,2023-03-12,Monitor,South,5,49.99,3339,33,249.95000000000002,2023,3
406,2023-08-07,Monitor,East,14,99.99,3164,50,1399.86,2023,8
407,2024-06-16,Keyboard,North,5,199.99,1591,7,999.95,2024,6
408,2023-04-02,Monitor,East,19,799.99,3734,49,15199.81,2023,4
409,2023-05-07,Laptop,East,5,799.99,3791,40,3999.95,2023,5
410,2023-03-21,Laptop,East,2,29.99,4898,19,59.98,2023,3
411,2023-08-26,Phone,East,7,99.99,2492,48,699.93,2023,8
412,2024-01-07,Phone,North,1,499.99,1947,46,499.99,2024,1
413,2024-04-30,Headphones,South,18,299.99,2575,10,5399.82,2024,4
414,2024-11-24,Phone,West,10,199.99,1682,23,1999.9,2024,11
415,2023-01-25,Laptop,East,6,499.99,1628,2,2999.94,2023,1
416,2023-06-05,Webcam,West,7,999.99,2719,21,6999.93,2023,6
417,2024-05-31,Mouse,West,12,29.99,1592,24,359.88,2024,5
418,2024-09-23,Mouse,West,18,299.99,1386,48,5399.82,2024,9
419,2024-06-13,Phone,West,11,999.99,2606,13,10999.89,2024,6
420,2024-12-10,Phone,East,19,99.99,1651,5,1899.81,2024,12
421,2023-02-26,Laptop,West,4,999.99,3240,18,3999.96,2023,2
422,2024-08-27,Keyboard,East,19,49.99,4754,11,949.8100000000001,2024,8
423,2023-01-19,Headphones,North,13,99.99,1100,37,1299.87,2023,1
424,2024-01-19,Monitor,South,19,29.99,2093,32,569.81,2024,1
425,2023-07-12,Headphones,South,2,49.99,2197,28,99.98,2023,7
426,2023-08-25,Tablet,East,9,49.99,3491,22,449.91,2023,8
427,2024-01-22,Mouse,East,8,299.99,4772,45,2399.92,2024,1
428,2024-03-01,Webcam,South,14,99.99,1432,28,1399.86,2024,3
429,2023-10-04,Mouse,West,9,29.99,2238,1,269.90999999999997,2023,10
430,2023-08-15,Laptop,East,13,499.99,1536,6,6499.87,2023,8
431,2024-07-05,Headphones,West,18,499.99,1600,11,8999.82,2024,7
432,2023-11-19,Webcam,East,6,49.99,2666,42,299.94,2023,11
433,2023-06-02,Laptop,East,3,299.99,3755,33,899.97,2023,6
434,2024-09-30,Tablet,North,10,999.99,1318,16,9999.9,2024,9
435,2023-08-25,Webcam,North,10,499.99,4357,13,4999.9,2023,8
436,2023-02-24,Headphones,South,10,49.99,3272,21,499.90000000000003,2023,2
437,2024-03-11,Webcam,North,9,799.99,4420,48,7199.91,2024,3
438,2024-11-14,Tablet,North,12,999.99,3435,47,11999.880000000001,2024,11
439,2023-04-19,Phone,South,8,99.99,1845,39,799.92,2023,4
440,2023-07-03,Headphones,West,9,499.99,4412,46,4499.91,2023,7
441,2024-01-03,Tablet,North,17,199.99,2862,24,3399.83,2024,1
442,2023-07-17,Monitor,West,8,799.99,4732,43,6399.92,2023,7
443,2024-01-06,Monitor,South,18,29.99,2527,27,539.8199999999999,2024,1
444,2024-01-08,Mouse,East,17,799.99,1070,45,13599.83,2024,1
445,2024-05-11,Monitor,West,6,199.99,2152,37,1199.94,2024,5
446,2024-08-21,Headphones,South,10,99.99,1443,50,999.9,2024,8
447,2023-07-20,Monitor,West,1,999.99,4361,3,999.99,2023,7
448,2024-05-23,Monitor,South,1,199.99,1598,12,199.99,2024,5
449,2023-11-18,Webcam,South,9,99.99,1386,7,899.91,2023,11
450,2023-10-02,Phone,East,3,99.99,3065,20,299.96999999999997,2023,10
451,2023-07-30,Mouse,West,6,299.99,2578,15,1799.94,2023,7
452,2024-05-18,Laptop,East,7,799.99,2099,1,5599.93,2024,5
453,2023-04-28,Mouse,East,9,199.99,2869,10,1799.91,2023,4
454,2024-12-03,Mouse,West,5,49.99,1552,14,249.95000000000002,2024,12
455,2024-07-07,Mouse,West,16,99.99,3011,15,1599.84,2024,7
456,2023-02-11,Tablet,South,2,799.99,3921,34,1599.98,2023,2
457,2023-11-11,Laptop,West,3,199.99,2388,49,599.97,2023,11
458,2023-11-25,Tablet,South,3,49.99,4351,25,149.97,2023,11
459,2023-01-17,Phone,South,10,29.99,1279,31,299.9,2023,1
460,2023-10-10,Phone,South,3,49.99,1770,10,149.97,2023,10
461,2023-09-15,Keyboard,South,15,199.99,2466,37,2999.8500000000004,2023,9
462,2024-07-28,Keyboard,South,14,999.99,1953,6,13999.86,2024,7
463,2024-07-27,Webcam,South,4,999.99,1328,6,3999.96,2024,7
464,2024-09-03,Phone,West,10,199.99,2559,28,1999.9,2024,9
465,2023-01-19,Phone,West,11,49.99,3555,38,549.89,2023,1
466,2024-06-12,Tablet,North,11,49.99,3497,14,549.89,2024,6
467,2024-02-27,Webcam,West,8,499.99,4446,13,3999.92,2024,2
468,2024-04-10,Phone,East,9,99.99,4367,13,899.91,2024,4
469,2024-01-08,Headphones,North,8,199.99,4547,10,1599.92,2024,1
470,2023-03-22,Laptop,West,12,99.99,3886,16,1199.8799999999999,2023,3
471,2024-07-04,Tablet,East,17,99.99,3440,39,1699.83,2024,7
472,2024-07-01,Phone,West,15,799.99,1108,35,11999.85,2024,7
473,2024-02-28,Tablet,South,19,29.99,1358,15,569.81,2024,2
474,2024-03-04,Tablet,North,6,799.99,1955,23,4799.9400000000005,2024,3
475,2024-01-23,Monitor,South,5,199.99,3982,37,999.95,2024,1
476,2024-12-09,Webcam,North,8,99.99,4360,8,799.92,2024,12
477,2024-10-31,Keyboard,North,18,999.99,4489,26,17999.82,2024,10
478,2023-07-23,Webcam,South,15,29.99,1317,22,449.84999999999997,2023,7
479,2023-07-15,Tablet,North,3,499.99,1340,5,1499.97,2023,7
480,2024-12-28,Webcam,North,14,999.99,2340,34,13999.86,2024,12
481,2023-10-12,Mouse,West,15,99.99,1348,27,1499.85,2023,10
482,2023-07-15,Headphones,East,13,999.99,3074,19,12999.87,2023,7
483,2023-11-03,Headphones,South,9,99.99,1637,43,899.91,2023,11
484,2024-10-25,Tablet,West,17,499.99,1400,43,8499.83,2024,10
485,2023-01-14,Mouse,West,19,199.99,3363,35,3799.8100000000004,2023,1
486,2023-05-26,Headphones,South,4,799.99,4753,45,3199.96,2023,5
487,2023-02-26,Monitor,North,10,999.99,2582,20,9999.9,2023,2
488,2024-12-23,Phone,South,3,49.99,1367,47,149.97,2024,12
489,2023-07-29,Tablet,East,19,499.99,3390,38,9499.81,2023,7
490,2024-06-12,Monitor,East,9,49.99,3740,13,449.91,2024,6
491,2023-12-10,Webcam,South,5,199.99,2388,18,999.95,2023,12
492,2024-12-15,Laptop,West,14,999.99,4988,18,13999.86,2024,12
493,2024-09-02,Webcam,South,7,799.99,1903,1,5599.93,2024,9
494,2023-10-06,Monitor,East,6,49.99,2096,32,299.94,2023,10
495,2023-07-28,Keyboard,South,8,799.99,4193,25,6399.92,2023,7
496,2024-10-02,Keyboard,North,2,999.99,4936,21,1999.98,2024,10
497,2023-12-01,Phone,South,14,299.99,1185,27,4199.860000000001,2023,12
498,2023-10-15,Webcam,West,7,49.99,3883,11,349.93,2023,10
499,2023-09-09,Mouse,North,3,799.99,3366,48,2399.9700000000003,2023,9
500,2023-09-22,Phone,East,6,499.99,4002,1,2999.94,2023,9
501,2023-09-28,Headphones,South,14,99.99,1593,19,1399.86,2023,9
502,2024-11-30,Mouse,West,12,99.99,4039,32,1199.8799999999999,2024,11
503,2024-02-23,Mouse,West,18,29.99,2565,8,539.8199999999999,2024,2
504,2024-12-26,Mouse,East,12,999.99,1792,19,11999.880000000001,2024,12
505,2023-07-30,Mouse,South,7,499.99,4704,16,3499.9300000000003,2023,7
506,2023-12-31,Keyboard,West,5,999.99,3400,35,4999.95,2023,12
507,2023-03-17,Webcam,North,12,799.99,1354,2,9599.880000000001,2023,3
508,2024-10-21,Headphones,South,9,199.99,1105,12,1799.91,2024,10
509,2023-11-17,Keyboard,East,11,29.99,4895,29,329.89,2023,11
510,2024-12-25,Tablet,North,4,999.99,1417,10,3999.96,2024,12
511,2024-03-08,Headphones,South,14,99.99,1641,22,1399.86,2024,3
512,2023-04-19,Keyboard,West,12,99.99,3252,34,1199.8799999999999,2023,4
513,2024-10-02,Phone,East,18,29.99,1564,21,539.8199999999999,2024,10
514,2024-06-05,Keyboard,East,7,499.99,4453,37,3499.9300000000003,2024,6
515,2023-02-16,Headphones,South,1,299.99,4368,5,299.99,2023,2
516,2024-01-14,Headphones,East,13,49.99,2302,6,649.87,2024,1
517,2023-04-06,Phone,North,16,799.99,3236,32,12799.84,2023,4
518,2023-04-13,Laptop,South,5,999.99,2750,3,4999.95,2023,4
519,2023-05-26,Webcam,North,19,799.99,3590,10,15199.81,2023,5
520,2023-01-27,Headphones,East,9,299.99,4521,5,2699.91,2023,1
521,2024-06-13,Keyboard,East,9,299.99,1257,24,2699.91,2024,6
522,2024-11-09,Phone,East,12,999.99,3500,20,11999.880000000001,2024,11
523,2023-03-23,Mouse,North,18,299.99,2595,37,5399.82,2023,3
524,2024-03-03,Webcam,East,10,799.99,3125,31,7999.9,2024,3
525,2024-08-06,Headphones,South,17,999.99,2046,47,16999.83,2024,8
526,2024-04-23,Webcam,West,19,499.99,3550,17,9499.81,2024,4
527,2023-06-11,Webcam,South,11,299.99,3232,49,3299.8900000000003,2023,6
528,2024-02-06,Monitor,West,16,49.99,3594,24,799.84,2024,2
529,2024-05-22,Webcam,East,8,199.99,4584,18,1599.92,2024,5
530,2023-02-07,Mouse,South,15,29.99,2640,26,449.84999999999997,2023,2
531,2024-05-25,Tablet,North,11,999.99,2711,42,10999.89,2024,5
532,2024-01-28,Webcam,West,7,299.99,1048,7,2099.9300000000003,2024,1
533,2024-12-13,Headphones,North,2,299.99,1167,43,599.98,2024,12
534,2024-05-08,Phone,West,19,29.99,2853,14,569.81,2024,5
535,2023-07-19,Mouse,East,9,999.99,4854,41,8999.91,2023,7
536,2023-09-12,Keyboard,South,18,999.99,4741,49,17999.82,2023,9
537,2023-06-28,Keyboard,West,13,799.99,3068,2,10399.87,2023,6
538,2024-06-30,Headphones,South,1,799.99,1391,30,799.99,2024,6
539,2024-08-16,Laptop,West,19,999.99,3950,49,18999.81,2024,8
540,2024-01-24,Monitor,West,13,999.99,2128,17,12999.87,2024,1
541,2024-02-02,Headphones,East,14,29.99,4361,20,419.85999999999996,2024,2
542,2023-06-07,Phone,West,17,799.99,2656,10,13599.83,2023,6
543,2023-01-04,Mouse,North,1,799.99,2727,24,799.99,2023,1
544,2023-06-16,Monitor,West,5,199.99,2449,44,999.95,2023,6
545,2024-04-12,Laptop,West,14,99.99,1228,12,1399.86,2024,4
546,2024-02-13,Headphones,West,18,199.99,3031,27,3599.82,2024,2
547,2024-02-16,Tablet,East,13,99.99,4252,15,1299.87,2024,2
548,2023-07-23,Monitor,South,12,499.99,1351,9,5999.88,2023,7
549,2023-07-13,Laptop,South,15,49.99,3272,18,749.85,2023,7
550,2023-08-23,Headphones,East,4,799.99,1233,48,3199.96,2023,8
551,2024-12-18,Webcam,North,9,199.99,1265,7,1799.91,2024,12
552,2023-05-30,Headphones,North,3,49.99,1857,28,149.97,2023,5
553,2023-06-08,Phone,East,11,29.99,3361,46,329.89,2023,6
554,2023-10-06,Headphones,South,15,199.99,1498,36,2999.8500000000004,2023,10
555,2024-02-08,Tablet,North,16,499.99,1876,3,7999.84,2024,2
556,2024-11-08,Headphones,East,7,29.99,4289,44,209.92999999999998,2024,11
557,2023-11-07,Keyboard,South,7,499.99,3258,16,3499.9300000000003,2023,11
558,2023-03-09,Laptop,North,9,499.99,1098,36,4499.91,2023,3
559,2024-04-07,Webcam,North,17,299.99,2644,4,5099.83,2024,4
560,2023-03-29,Keyboard,East,13,29.99,2411,35,389.87,2023,3
561,2023-08-05,Headphones,South,9,799.99,3392,9,7199.91,2023,8
562,2023-01-01,Tablet,North,9,499.99,4324,46,4499.91,2023,1
563,2023-05-15,Laptop,East,12,299.99,3951,12,3599.88,2023,5
564,2024-11-27,Laptop,North,19,99.99,1523,10,1899.81,2024,11
565,2023-12-17,Headphones,South,15,299.99,3165,46,4499.85,2023,12
566,2023-05-20,Tablet,West,18,799.99,3647,44,14399.82,2023,5
567,2024-09-09,Phone,North,8,99.99,1855,44,799.92,2024,9
568,2023-05-13,Webcam,South,6,299.99,3256,2,1799.94,2023,5
569,2024-09-11,Laptop,North,6,299.99,2432,19,1799.94,2024,9
570,2023-06-27,Webcam,West,3,49.99,1480,13,149.97,2023,6
571,2023-12-24,Tablet,West,3,49.99,3970,42,149.97,2023,12
572,2024-01-15,Monitor,North,2,799.99,2665,33,1599.98,2024,1
573,2024-10-19,Keyboard,East,5,29.99,1328,1,149.95,2024,10
574,2024-03-25,Laptop,North,12,499.99,4254,28,5999.88,2024,3
575,2024-08-08,Monitor,South,6,799.99,2977,40,4799.9400000000005,2024,8
576,2024-04-07,Laptop,East,16,49.99,1416,6,799.84,2024,4
577,2023-04-18,Phone,South,5,99.99,4154,3,499.95,2023,4
578,2023-05-02,Headphones,South,6,49.99,3301,45,299.94,2023,5
579,2023-01-17,Tablet,East,4,29.99,1944,25,119.96,2023,1
580,2023-07-15,Laptop,West,14,999.99,3052,44,13999.86,2023,7
581,2023-11-23,Tablet,South,3,199.99,3350,16,599.97,2023,11
582,2023-11-14,Mouse,North,17,99.99,1979,43,1699.83,2023,11
583,2024-04-23,Laptop,West,5,199.99,4607,4,999.95,2024,4
584,2023-09-09,Phone,West,6,999.99,2656,8,5999.9400000000005,2023,9
585,2024-05-17,Phone,East,4,99.99,3654,39,399.96,2024,5
586,2023-04-29,Headphones,North,13,999.99,2451,16,12999.87,2023,4
587,2024-11-04,Headphones,North,8,499.99,4011,44,3999.92,2024,11
588,2024-12-10,Monitor,West,11,499.99,3783,38,5499.89,2024,12
589,2024-05-12,Phone,South,19,499.99,4822,23,9499.81,2024,5
590,2024-04-30,Tablet,South,5,29.99,2250,6,149.95,2024,4
591,2023-02-14,Mouse,North,5,49.99,2677,43,249.95000000000002,2023,2
592,2023-11-10,Webcam,West,3,199.99,2586,44,599.97,2023,11
593,2023-06-28,Phone,West,2,199.99,1389,16,399.98,2023,6
594,2024-02-22,Laptop,West,3,49.99,4728,16,149.97,2024,2
595,2024-07-09,Webcam,East,15,29.99,1849,23,449.84999999999997,2024,7
596,2023-03-19,Webcam,North,7,49.99,4911,16,349.93,2023,3
597,2023-11-22,Phone,North,3,299.99,1818,36,899.97,2023,11
598,2024-11-20,Mouse,South,15,299.99,4635,12,4499.85,2024,11
599,2023-12-23,Tablet,South,11,499.99,1011,37,5499.89,2023,12
600,2024-02-20,Laptop,North,16,299.99,3384,9,4799.84,2024,2
601,2024-05-29,Monitor,North,13,199.99,3654,18,2599.87,2024,5
602,2023-08-02,Monitor,South,2,499.99,4954,9,999.98,2023,8
603,2023-03-15,Monitor,North,12,199.99,3176,48,2399.88,2023,3
604,2024-07-16,Headphones,South,7,29.99,1010,21,209.92999999999998,2024,7
605,2024-08-01,Laptop,North,1,99.99,1489,1,99.99,2024,8
606,2024-05-23,Webcam,East,14,49.99,3319,23,699.86,2024,5
607,2023-11-28,Monitor,East,10,799.99,4428,5,7999.9,2023,11
608,2023-04-03,Headphones,West,3,799.99,3928,19,2399.9700000000003,2023,4
609,2024-11-18,Phone,North,11,799.99,4163,35,8799.89,2024,11
610,2024-10-18,Webcam,South,15,99.99,3056,33,1499.85,2024,10
611,2024-06-02,Laptop,North,6,199.99,3934,46,1199.94,2024,6
612,2023-09-26,Laptop,North,18,49.99,2146,18,899.82,2023,9
613,2024-01-11,Laptop,West,13,199.99,3823,40,2599.87,2024,1
614,2023-01-04,Keyboard,South,15,29.99,3328,14,449.84999999999997,2023,1
615,2023-05-18,Headphones,North,3,499.99,3505,20,1499.97,2023,5
616,2023-08-19,Webcam,South,15,49.99,3983,13,749.85,2023,8
617,2024-08-22,Tablet,North,1,199.99,3498,16,199.99,2024,8
618,2024-06-12,Keyboard,West,10,299.99,4702,41,2999.9,2024,6
619,2023-02-21,Keyboard,South,18,799.99,4478,31,14399.82,2023,2
620,2024-10-07,Keyboard,North,8,299.99,4773,39,2399.92,2024,10
621,2024-12-23,Tablet,East,12,999.99,3838,35,11999.880000000001,2024,12
622,2023-11-21,Keyboard,South,5,199.99,1811,20,999.95,2023,11
623,2024-12-17,Monitor,West,1,999.99,1055,1,999.99,2024,12
624,2024-12-23,Laptop,East,8,99.99,1707,40,799.92,2024,12
625,2023-10-04,Webcam,South,5,499.99,3426,46,2499.95,2023,10
626,2024-06-19,Webcam,South,17,29.99,4573,13,509.83,2024,6
627,2024-04-30,Laptop,South,15,29.99,2009,7,449.84999999999997,2024,4
628,2024-05-30,Headphones,South,4,799.99,1022,45,3199.96,2024,5
629,2023-06-01,Phone,North,13,199.99,4848,22,2599.87,2023,6
630,2024-04-27,Mouse,North,17,29.99,4316,7,509.83,2024,4
631,2023-09-16,Monitor,South,13,49.99,1771,20,649.87,2023,9
632,2023-11-20,Tablet,West,2,29.99,4489,37,59.98,2023,11
633,2023-06-17,Mouse,North,4,999.99,1230,36,3999.96,2023,6
634,2024-11-18,Laptop,South,2,299.99,1209,4,599.98,2024,11
635,2023-11-06,Keyboard,South,12,199.99,2185,6,2399.88,2023,11
636,2024-04-23,Webcam,West,19,49.99,2400,46,949.8100000000001,2024,4
637,2023-02-25,Headphones,West,18,799.99,3913,3,14399.82,2023,2
638,2024-09-11,Headphones,West,10,999.99,2193,3,9999.9,2024,9
639,2024-04-17,Phone,East,5,999.99,1898,3,4999.95,2024,4
640,2023-10-23,Phone,South,11,29.99,4410,36,329.89,2023,10
641,2024-04-05,Laptop,West,1,799.99,4873,9,799.99,2024,4
642,2023-11-20,Monitor,South,3,999.99,2497,16,2999.9700000000003,2023,11
643,2023-05-21,Headphones,North,17,299.99,2250,16,5099.83,2023,5
644,2024-10-28,Mouse,South,15,499.99,1872,12,7499.85,2024,10
645,2023-09-19,Phone,South,14,99.99,3410,38,1399.86,2023,9
646,2024-02-24,Webcam,East,15,29.99,4550,20,449.84999999999997,2024,2
647,2023-08-29,Webcam,North,16,799.99,2578,31,12799.84,2023,8
648,2023-12-21,Laptop,North,4,999.99,1474,30,3999.96,2023,12
649,2024-08-11,Monitor,East,19,299.99,1194,21,5699.81,2024,8
650,2023-06-29,Laptop,West,8,499.99,3980,3,3999.92,2023,6
651,2023-03-07,Laptop,West,6,499.99,2035,21,2999.94,2023,3
652,2023-12-14,Monitor,South,16,299.99,4566,28,4799.84,2023,12
653,2023-06-20,Monitor,East,3,299.99,3006,28,899.97,2023,6
654,2024-04-18,Monitor,West,8,799.99,3831,5,6399.92,2024,4
655,2024-06-17,Webcam,North,5,299.99,4133,7,1499.95,2024,6
656,2024-01-02,Webcam,East,5,99.99,1528,5,499.95,2024,1
657,2023-04-17,Laptop,West,12,199.99,1270,9,2399.88,2023,4
658,2024-03-14,Phone,North,1,299.99,3585,47,299.99,2024,3
659,2023-08-15,Tablet,East,7,199.99,2580,21,1399.93,2023,8
660,2024-03-19,Tablet,South,11,499.99,2921,20,5499.89,2024,3
661,2024-03-17,Laptop,South,10,99.99,3704,38,999.9,2024,3
662,2024-01-31,Laptop,North,3,799.99,3112,40,2399.9700000000003,2024,1
663,2024-12-28,Phone,West,8,499.99,3909,37,3999.92,2024,12
664,2024-08-03,Monitor,West,1,999.99,4551,17,999.99,2024,8
665,2023-03-25,Laptop,East,8,99.99,2821,42,799.92,2023,3
666,2024-09-06,Headphones,North,11,499.99,1489,28,5499.89,2024,9
667,2024-07-04,Webcam,West,7,49.99,4139,31,349.93,2024,7
668,2023-01-13,Keyboard,South,16,49.99,1361,33,799.84,2023,1
669,2024-11-23,Monitor,North,7,299.99,4883,32,2099.9300000000003,2024,11
670,2024-05-07,Headphones,South,13,199.99,4679,32,2599.87,2024,5
671,2023-09-25,Webcam,North,10,499.99,3619,48,4999.9,2023,9
672,2024-06-08,Laptop,East,17,999.99,1994,23,16999.83,2024,6
673,2023-04-30,Keyboard,West,3,99.99,1768,21,299.96999999999997,2023,4
674,2023-12-19,Headphones,West,7,29.99,2042,25,209.92999999999998,2023,12
675,2023-02-26,Mouse,West,11,49.99,1544,33,549.89,2023,2
676,2023-02-09,Phone,South,13,49.99,1978,3,649.87,2023,2
677,2023-12-02,Webcam,West,5,499.99,1931,6,2499.95,2023,12
678,2024-10-01,Keyboard,North,19,799.99,1090,49,15199.81,2024,10
679,2023-06-22,Laptop,South,15,29.99,4020,28,449.84999999999997,2023,6
680,2024-06-30,Tablet,East,1,999.99,3010,2,999.99,2024,6
681,2023-09-16,Headphones,South,5,999.99,1237,32,4999.95,2023,9
682,2024-05-31,Laptop,East,13,199.99,3509,26,2599.87,2024,5
683,2024-12-30,Tablet,South,10,999.99,4095,5,9999.9,2024,12
684,2024-06-06,Phone,West,5,999.99,2250,11,4999.95,2024,6
685,2023-04-27,Phone,East,1,199.99,1850,10,199.99,2023,4
686,2023-07-03,Monitor,West,10,199.99,4452,15,1999.9,2023,7
687,2023-04-26,Headphones,South,18,299.99,3968,18,5399.82,2023,4
688,2023-06-11,Monitor,East,8,299.99,3954,49,2399.92,2023,6
689,2024-08-01,Tablet,North,3,799.99,1776,14,2399.9700000000003,2024,8
690,2024-12-12,Tablet,North,19,499.99,4077,28,9499.81,2024,12
691,2024-06-26,Phone,South,19,29.99,3617,30,569.81,2024,6
692,2024-08-09,Keyboard,East,2,499.99,3659,13,999.98,2024,8
693,2023-08-25,Tablet,North,17,99.99,1633,20,1699.83,2023,8
694,2023-03-07,Tablet,West,16,29.99,4428,2,479.84,2023,3
695,2023-03-11,Headphones,West,10,99.99,4228,25,999.9,2023,3
696,2024-03-22,Keyboard,South,16,29.99,2224,44,479.84,2024,3
697,2024-02-20,Monitor,West,5,299.99,2248,43,1499.95,2024,2
698,2024-06-15,Monitor,West,3,199.99,1982,12,599.97,2024,6
699,2024-03-16,Tablet,West,3,49.99,3510,25,149.97,2024,3
700,2024-04-08,Headphones,North,2,799.99,4850,4,1599.98,2024,4
701,2024-01-31,Monitor,East,4,999.99,1662,42,3999.96,2024,1
702,2024-12-11,Monitor,South,18,29.99,4993,12,539.8199999999999,2024,12
703,2024-07-04,Mouse,East,2,29.99,4328,7,59.98,2024,7
704,2024-10-18,Headphones,East,6,799.99,1989,38,4799.9400000000005,2024,10
705,2024-07-10,Monitor,East,3,49.99,2616,40,149.97,2024,7
706,2024-01-30,Phone,North,3,799.99,3478,32,2399.9700000000003,2024,1
707,2023-11-22,Laptop,West,2,29.99,3925,43,59.98,2023,11
708,2023-04-01,Tablet,South,3,999.99,1424,6,2999.9700000000003,2023,4
709,2023-03-11,Webcam,East,17,799.99,2430,27,13599.83,2023,3
710,2023-06-15,Tablet,West,14,199.99,2635,35,2799.86,2023,6
711,2024-10-03,Phone,North,7,499.99,1104,21,3499.9300000000003,2024,10
712,2023-08-02,Webcam,East,6,49.99,3299,20,299.94,2023,8
713,2024-08-23,Laptop,West,8,999.99,3692,19,7999.92,2024,8
714,2023-12-01,Laptop,North,19,49.99,2122,33,949.8100000000001,2023,12
715,2024-01-04,Phone,West,19,199.99,1177,4,3799.8100000000004,2024,1
716,2024-08-06,Keyboard,South,12,999.99,2288,19,11999.880000000001,2024,8
717,2024-11-07,Keyboard,West,5,199.99,2155,49,999.95,2024,11
718,2023-02-18,Laptop,West,5,49.99,2222,28,249.95000000000002,2023,2
719,2023-02-21,Keyboard,South,14,199.99,4776,22,2799.86,2023,2
720,2023-10-16,Keyboard,South,17,499.99,1719,24,8499.83,2023,10
721,2024-09-17,Keyboard,West,16,199.99,4128,46,3199.84,2024,9
722,2023-08-27,Laptop,South,4,999.99,3939,30,3999.96,2023,8
723,2023-05-13,Webcam,West,8,499.99,1408,29,3999.92,2023,5
724,2023-06-15,Keyboard,East,3,999.99,4001,10,2999.9700000000003,2023,6
725,2024-01-09,Webcam,West,5,199.99,3309,32,999.95,2024,1
726,2024-01-08,Tablet,North,7,49.99,3789,9,349.93,2024,1
727,2024-04-22,Mouse,South,18,29.99,1653,25,539.8199999999999,2024,4
728,2024-04-23,Laptop,East,8,99.99,3622,16,799.92,2024,4
